BOROUGH,ZIPCODE,IS_CRITICAL,GRADE,LESS_THAN_A
Staten Island,10306,N,A,N
Manhattan,10004,N,A,N
Manhattan,10011,N,A,N
Brooklyn,11216,N,A,N
Bronx,10464,N,A,N
Manhattan,10011,Y,A,N
Queens,11432,Y,A,N
Queens,11368,N,B,Y
Manhattan,10019,Y,A,N
Manhattan,10012,N,A,N
Manhattan,10019,Y,A,N
Brooklyn,11225,Y,A,N
Manhattan,10022,Y,A,N
Manhattan,10012,N,A,N
Manhattan,10003,Y,A,N
Brooklyn,11213,N,A,N
Manhattan,10018,N,A,N
Manhattan,10036,Y,A,N
Queens,11357,Y,A,N
Manhattan,10011,N,A,N
Brooklyn,11215,N,A,N
Bronx,10463,Y,A,N
Manhattan,10027,N,A,N
Queens,11356,N,A,N
Queens,11414,Y,B,Y
Brooklyn,11204,N,B,Y
Manhattan,10001,N,A,N
Manhattan,10012,Y,A,N
Manhattan,10118,N,A,N
Manhattan,10010,Y,B,Y
Queens,11385,N,B,Y
Manhattan,10010,N,A,N
Queens,11372,N,A,N
Queens,11356,Y,A,N
Manhattan,,Y,A,N
Bronx,10454,Y,C,Y
Staten Island,10302,Y,C,Y
Staten Island,10301,N,A,N
Manhattan,10003,Y,A,N
Brooklyn,11232,Y,C,Y
Queens,11358,Y,A,N
Manhattan,10009,Y,A,N
Queens,11106,Y,A,N
Manhattan,10002,Y,B,Y
Brooklyn,11216,Y,A,N
Manhattan,10037,Y,A,N
Brooklyn,11238,Y,A,N
Brooklyn,11220,Y,B,Y
Queens,11105,Y,A,N
Queens,11420,Y,A,N
Manhattan,10019,Y,A,N
Brooklyn,11231,Y,A,N
Manhattan,10002,N,B,Y
Brooklyn,11234,Y,A,N
Queens,11355,N,A,N
Manhattan,10012,Y,A,N
Manhattan,10004,Y,B,Y
Brooklyn,11237,N,A,N
Queens,11385,N,A,N
Brooklyn,11207,,A,N
Manhattan,10013,N,A,N
Brooklyn,11204,N,A,N
Manhattan,,N,A,N
Manhattan,10009,N,A,N
Brooklyn,11230,Y,B,Y
Manhattan,10012,Y,A,N
Manhattan,10009,N,A,N
Staten Island,10314,N,C,Y
Bronx,,Y,A,N
Manhattan,10016,Y,A,N
Queens,11417,N,A,N
Queens,11369,N,A,N
Manhattan,10005,Y,A,N
Brooklyn,11215,Y,A,N
Queens,11104,N,A,N
Brooklyn,11201,Y,A,N
Manhattan,10022,Y,B,Y
Manhattan,10019,Y,A,N
Queens,11364,N,A,N
Manhattan,10032,Y,A,N
Brooklyn,11211,N,A,N
Bronx,10461,Y,A,N
Queens,11377,Y,A,N
Brooklyn,11225,N,A,N
Queens,11106,Y,A,N
Manhattan,10017,Y,A,N
Bronx,10464,Y,A,N
Bronx,10451,Y,A,N
Queens,11375,Y,A,N
Queens,11355,N,A,N
Manhattan,10017,Y,A,N
Queens,11368,Y,A,N
Manhattan,10014,Y,C,Y
Manhattan,10022,N,C,Y
Bronx,10467,N,A,N
Brooklyn,11207,N,A,N
Manhattan,10036,Y,B,Y
Queens,11356,Y,A,N
Bronx,10458,Y,A,N
Manhattan,,Y,A,N
Queens,11355,Y,B,Y
Brooklyn,11213,N,A,N
Queens,11355,N,A,N
Brooklyn,11207,N,A,N
Brooklyn,11209,Y,A,N
Queens,11354,Y,A,N
Brooklyn,11231,Y,A,N
Bronx,10453,Y,A,N
Manhattan,10029,N,A,N
Queens,11354,Y,A,N
Brooklyn,11211,Y,C,Y
Manhattan,10016,N,A,N
Manhattan,10027,N,A,N
Brooklyn,11217,Y,A,N
Brooklyn,11218,Y,B,Y
Brooklyn,11229,Y,B,Y
Brooklyn,11204,N,A,N
Bronx,10454,Y,B,Y
Queens,11105,Y,A,N
Manhattan,10002,Y,A,N
Brooklyn,11220,N,A,N
Brooklyn,11215,N,A,N
Brooklyn,11235,N,A,N
Staten Island,10314,Y,A,N
Brooklyn,11232,N,A,N
Queens,11106,Y,A,N
Queens,11361,Y,A,N
Bronx,10462,Y,A,N
Manhattan,10022,N,A,N
Manhattan,10036,Y,A,N
Manhattan,10036,N,A,N
Queens,11354,Y,A,N
Brooklyn,11214,Y,B,Y
Brooklyn,11249,N,A,N
Manhattan,10025,N,A,N
Queens,11385,Y,A,N
Manhattan,10019,N,B,Y
Brooklyn,11217,N,A,N
Brooklyn,11225,Y,B,Y
Brooklyn,11215,N,A,N
Brooklyn,11237,N,A,N
Manhattan,10027,N,A,N
Queens,11101,N,A,N
Queens,11358,Y,B,Y
Manhattan,10003,N,A,N
Bronx,10462,N,A,N
Manhattan,10040,Y,A,N
Brooklyn,11201,Y,B,Y
Manhattan,10021,N,B,Y
Queens,11385,Y,A,N
Staten Island,10314,Y,A,N
Manhattan,10039,N,A,N
Brooklyn,11220,N,C,Y
Manhattan,10032,Y,A,N
Queens,11435,N,A,N
Queens,11434,N,C,Y
Brooklyn,11201,Y,A,N
Brooklyn,,N,A,N
Queens,11368,N,B,Y
Manhattan,10036,N,A,N
Manhattan,10035,Y,A,N
Manhattan,10014,Y,A,N
Queens,11691,N,A,N
Manhattan,10026,Y,C,Y
Brooklyn,11217,Y,A,N
Manhattan,10010,N,A,N
Manhattan,10036,N,A,N
Manhattan,10003,Y,B,Y
Bronx,10452,N,B,Y
Manhattan,10019,N,A,N
Brooklyn,11220,N,B,Y
Queens,11432,Y,A,N
Brooklyn,11234,Y,C,Y
Manhattan,10025,N,A,N
Manhattan,10035,N,A,N
Brooklyn,11205,Y,A,N
Brooklyn,11229,Y,A,N
Staten Island,10307,N,A,N
Manhattan,10002,Y,A,N
Queens,11377,Y,A,N
Manhattan,10016,Y,B,Y
Queens,11372,N,A,N
Manhattan,10003,Y,A,N
Manhattan,10022,N,A,N
Brooklyn,11211,N,A,N
Brooklyn,11230,Y,A,N
Manhattan,10017,N,A,N
Queens,11692,Y,A,N
Queens,11417,N,A,N
Queens,11421,N,A,N
Manhattan,10028,N,A,N
Brooklyn,11205,N,A,N
Brooklyn,11231,N,A,N
Manhattan,10022,Y,A,N
Queens,,Y,B,Y
Staten Island,10301,Y,A,N
Queens,11426,N,C,Y
Queens,11372,Y,C,Y
Brooklyn,11214,Y,A,N
Queens,11106,Y,A,N
Manhattan,10038,Y,A,N
Bronx,10461,N,A,N
Queens,11421,N,A,N
Manhattan,10019,N,A,N
Queens,11102,Y,A,N
Brooklyn,11209,Y,A,N
Brooklyn,11220,Y,A,N
Manhattan,10018,Y,B,Y
Manhattan,10032,N,C,Y
Queens,11374,N,A,N
Manhattan,10013,N,A,N
Queens,11428,Y,A,N
Queens,11435,N,A,N
Manhattan,10010,Y,A,N
Bronx,10465,Y,A,N
Brooklyn,11237,N,A,N
Queens,11419,Y,C,Y
Bronx,10465,Y,A,N
Manhattan,10004,N,A,N
Queens,11354,Y,A,N
Staten Island,10301,Y,A,N
Bronx,10451,Y,A,N
Brooklyn,11229,N,C,Y
Manhattan,10010,Y,A,N
Manhattan,10017,Y,A,N
Bronx,10465,Y,A,N
Manhattan,10009,N,A,N
Staten Island,10307,Y,A,N
Brooklyn,11223,N,A,N
Bronx,10451,N,A,N
Bronx,,Y,B,Y
Staten Island,10310,Y,A,N
Manhattan,10032,N,A,N
Manhattan,10121,Y,A,N
Brooklyn,11231,Y,A,N
Brooklyn,11234,Y,A,N
Bronx,10466,Y,A,N
Queens,11368,N,A,N
Manhattan,,Y,B,Y
Manhattan,10024,Y,B,Y
Manhattan,10003,N,B,Y
Queens,11004,Y,A,N
Staten Island,10314,N,A,N
Brooklyn,11213,Y,A,N
Brooklyn,11204,N,A,N
Manhattan,10014,Y,A,N
Manhattan,10022,Y,A,N
Brooklyn,11249,Y,B,Y
Queens,11101,Y,A,N
Manhattan,10001,N,A,N
Manhattan,10017,Y,A,N
Brooklyn,11222,,A,N
Queens,11354,Y,A,N
Queens,11435,N,A,N
Queens,11385,N,A,N
Manhattan,10012,Y,A,N
Queens,11416,Y,A,N
Manhattan,10013,Y,A,N
Queens,11372,N,C,Y
Manhattan,10036,Y,B,Y
Bronx,10462,N,A,N
Brooklyn,11236,Y,A,N
Manhattan,10001,N,A,N
Queens,11105,Y,B,Y
Queens,11105,N,A,N
Brooklyn,11219,Y,A,N
Brooklyn,11215,Y,A,N
Bronx,10451,Y,A,N
Queens,11375,N,A,N
Queens,11358,N,B,Y
Manhattan,10017,N,A,N
Queens,11373,Y,A,N
Brooklyn,11236,Y,B,Y
Manhattan,10028,Y,B,Y
Queens,11358,N,A,N
Manhattan,10038,Y,C,Y
Brooklyn,11219,N,A,N
Brooklyn,11230,N,A,N
Bronx,10458,Y,A,N
Staten Island,10312,Y,A,N
Queens,11354,Y,A,N
Manhattan,10012,N,A,N
Brooklyn,11221,N,A,N
Manhattan,10010,N,C,Y
Brooklyn,11222,N,A,N
Bronx,10455,N,A,N
Bronx,10453,N,A,N
Brooklyn,11207,Y,A,N
Queens,11375,Y,A,N
Brooklyn,11205,N,A,N
Manhattan,10012,N,A,N
Manhattan,10026,N,A,N
Manhattan,10011,N,A,N
Queens,11101,Y,A,N
Brooklyn,11218,Y,A,N
Staten Island,10310,N,A,N
Bronx,10467,N,C,Y
Manhattan,10022,N,A,N
Brooklyn,11214,Y,B,Y
Brooklyn,11220,N,B,Y
Brooklyn,11235,N,A,N
Queens,11103,N,A,N
Manhattan,10002,N,A,N
Queens,11693,Y,A,N
Queens,11385,N,B,Y
Brooklyn,11214,N,C,Y
Manhattan,10013,N,A,N
Manhattan,10022,Y,A,N
Manhattan,10023,N,A,N
Manhattan,10022,Y,C,Y
Manhattan,10002,N,A,N
Bronx,10451,N,B,Y
Manhattan,10022,N,A,N
Manhattan,10039,N,A,N
Brooklyn,11220,N,B,Y
Manhattan,10022,N,A,N
Manhattan,10033,N,A,N
Queens,11360,N,A,N
Brooklyn,11235,Y,A,N
Bronx,10459,N,A,N
Brooklyn,11229,N,A,N
Brooklyn,11234,,C,Y
Brooklyn,11209,Y,A,N
Manhattan,10016,Y,B,Y
Manhattan,10016,N,A,N
Manhattan,10024,N,B,Y
Brooklyn,11232,N,A,N
Manhattan,10019,Y,A,N
Queens,11357,Y,A,N
Manhattan,10009,N,A,N
Brooklyn,11229,Y,A,N
Bronx,10456,N,A,N
Brooklyn,11237,Y,A,N
Queens,11375,N,A,N
Manhattan,10002,Y,B,Y
Manhattan,10022,Y,A,N
Manhattan,10034,Y,B,Y
Manhattan,10002,N,A,N
Queens,11355,Y,A,N
Manhattan,10001,N,A,N
Queens,11103,N,A,N
Queens,11356,N,A,N
Queens,11378,N,A,N
Manhattan,10002,N,A,N
Bronx,10461,N,A,N
Brooklyn,11217,N,A,N
Manhattan,10022,N,C,Y
Bronx,10462,N,A,N
Manhattan,10014,Y,A,N
Manhattan,10013,Y,B,Y
Manhattan,10037,Y,A,N
Brooklyn,11220,N,A,N
Manhattan,,N,A,N
Queens,11411,Y,A,N
Manhattan,,N,A,N
Manhattan,10019,Y,A,N
Bronx,10452,N,A,N
Manhattan,10016,N,A,N
Manhattan,10028,N,A,N
Bronx,10469,N,B,Y
Queens,11372,Y,A,N
Brooklyn,11249,Y,B,Y
Queens,11435,Y,A,N
Manhattan,10009,Y,C,Y
Manhattan,10025,N,A,N
Manhattan,10018,N,A,N
Brooklyn,11213,Y,B,Y
Manhattan,10019,Y,B,Y
Brooklyn,,N,A,N
Brooklyn,11237,N,C,Y
Manhattan,10013,N,A,N
Queens,11413,N,A,N
Manhattan,10028,N,A,N
Queens,11377,N,A,N
Brooklyn,,Y,A,N
Manhattan,10165,Y,B,Y
Brooklyn,11201,N,A,N
Queens,11104,Y,B,Y
Queens,11354,N,A,N
Brooklyn,11213,N,A,N
Manhattan,10024,N,A,N
Brooklyn,11234,N,A,N
Queens,11368,Y,A,N
Brooklyn,11222,Y,A,N
Queens,11368,N,A,N
Brooklyn,11209,Y,A,N
Brooklyn,11231,Y,A,N
Manhattan,10022,Y,A,N
Brooklyn,11219,N,A,N
Brooklyn,11249,N,A,N
Queens,11377,N,A,N
Manhattan,10036,N,A,N
Brooklyn,11215,Y,A,N
Staten Island,10305,N,A,N
Queens,11694,N,A,N
Queens,11432,N,B,Y
Brooklyn,11203,N,A,N
Brooklyn,11205,Y,C,Y
Brooklyn,11215,N,A,N
Manhattan,10011,Y,B,Y
Brooklyn,11209,Y,B,Y
Queens,11693,Y,B,Y
Bronx,10458,Y,B,Y
Queens,11366,N,A,N
Brooklyn,11235,N,A,N
Brooklyn,11238,N,A,N
Staten Island,10306,N,A,N
Brooklyn,11238,Y,A,N
Brooklyn,11203,N,B,Y
Queens,11385,N,A,N
Queens,11375,N,A,N
Manhattan,,Y,A,N
Bronx,10456,N,A,N
Brooklyn,11234,Y,B,Y
Bronx,10458,N,A,N
Queens,11364,Y,A,N
Queens,11435,Y,A,N
Brooklyn,11201,Y,A,N
Brooklyn,11237,N,A,N
Manhattan,10036,Y,A,N
Brooklyn,11217,N,A,N
Brooklyn,11211,Y,A,N
Queens,11436,Y,A,N
Brooklyn,11236,N,A,N
Manhattan,10036,N,A,N
Manhattan,10023,N,A,N
Brooklyn,11213,Y,A,N
Manhattan,10003,Y,A,N
Brooklyn,11234,Y,A,N
Staten Island,10302,Y,A,N
Staten Island,10306,N,A,N
Manhattan,10003,N,A,N
Brooklyn,11215,N,A,N
Queens,11385,Y,A,N
Brooklyn,11231,N,A,N
Queens,11377,Y,A,N
Brooklyn,11237,Y,A,N
Manhattan,10036,N,A,N
Manhattan,10019,Y,A,N
Brooklyn,11225,Y,B,Y
Brooklyn,11207,Y,A,N
Queens,11385,Y,B,Y
Manhattan,10021,Y,B,Y
Manhattan,10025,Y,A,N
Manhattan,10007,Y,A,N
Queens,11413,N,B,Y
Brooklyn,11204,Y,A,N
Queens,11423,N,A,N
Bronx,10461,N,A,N
Manhattan,10010,N,A,N
Bronx,10460,N,A,N
Bronx,10466,Y,A,N
Queens,11373,Y,B,Y
Brooklyn,11209,Y,A,N
Queens,11419,N,A,N
Manhattan,10001,N,A,N
Queens,11421,N,A,N
Staten Island,10303,Y,B,Y
Bronx,10454,Y,A,N
Brooklyn,11232,N,A,N
Manhattan,10003,N,A,N
Manhattan,10014,N,A,N
Queens,11105,N,A,N
Queens,11364,Y,A,N
Queens,11354,Y,A,N
Brooklyn,11234,Y,A,N
Manhattan,10009,Y,A,N
Bronx,10467,N,A,N
Bronx,10461,Y,B,Y
Queens,11370,Y,A,N
Queens,11691,Y,A,N
Bronx,10468,N,A,N
Manhattan,,Y,A,N
Manhattan,10002,Y,A,N
Queens,11356,Y,A,N
Bronx,10466,N,A,N
Manhattan,10036,Y,A,N
Staten Island,10314,Y,A,N
Bronx,10459,Y,A,N
Queens,11377,N,A,N
Manhattan,10028,Y,B,Y
Manhattan,10018,N,A,N
Manhattan,10028,Y,B,Y
Queens,11691,Y,B,Y
Manhattan,10036,N,A,N
Queens,11693,N,A,N
Manhattan,10003,Y,A,N
Queens,11354,N,A,N
Brooklyn,11224,N,A,N
Brooklyn,11234,Y,A,N
Manhattan,10002,Y,A,N
Manhattan,10002,N,A,N
Queens,11372,Y,A,N
Queens,11693,N,A,N
Bronx,10470,Y,A,N
Manhattan,10024,N,A,N
Manhattan,,Y,A,N
Queens,,N,B,Y
Manhattan,10017,Y,A,N
Manhattan,10009,N,C,Y
Manhattan,10013,N,A,N
Queens,11364,N,A,N
Brooklyn,11234,N,A,N
Bronx,10468,N,A,N
Brooklyn,11215,N,A,N
Manhattan,10003,Y,A,N
Bronx,10453,N,A,N
Queens,11105,Y,A,N
Manhattan,10011,N,A,N
Bronx,10456,N,A,N
Manhattan,10013,N,A,N
Brooklyn,11249,N,A,N
Manhattan,10013,Y,A,N
Manhattan,10033,N,C,Y
Manhattan,10017,Y,A,N
Staten Island,10303,Y,A,N
Bronx,10459,Y,A,N
Manhattan,10001,Y,A,N
Brooklyn,11222,Y,B,Y
Manhattan,10003,Y,A,N
Brooklyn,11220,Y,A,N
Manhattan,10027,Y,A,N
Bronx,10454,Y,A,N
Manhattan,10036,N,B,Y
Brooklyn,11211,Y,A,N
Queens,11415,N,A,N
Queens,11432,N,C,Y
Queens,11412,N,A,N
Bronx,10469,Y,B,Y
Manhattan,10128,N,A,N
Manhattan,10025,Y,A,N
Queens,11103,N,A,N
Brooklyn,11211,Y,A,N
Brooklyn,11236,Y,A,N
Queens,11103,N,A,N
Manhattan,10065,Y,A,N
Brooklyn,11232,Y,A,N
Brooklyn,11232,N,A,N
Brooklyn,11221,Y,B,Y
Queens,11385,N,A,N
Brooklyn,11201,Y,A,N
Manhattan,10013,N,A,N
Queens,,N,A,N
Queens,11435,N,A,N
Manhattan,10018,N,C,Y
Manhattan,10030,N,A,N
Manhattan,10011,,A,N
Queens,11373,Y,A,N
Staten Island,10310,N,A,N
Brooklyn,11211,N,B,Y
Bronx,10472,Y,A,N
Queens,11385,N,A,N
Manhattan,10007,Y,A,N
Brooklyn,11216,Y,C,Y
Brooklyn,11231,N,A,N
Manhattan,10028,N,A,N
Manhattan,10075,Y,A,N
Queens,11364,Y,A,N
Queens,11377,N,A,N
Queens,11385,N,A,N
Queens,11355,Y,A,N
Queens,11436,Y,A,N
Brooklyn,11220,Y,A,N
Manhattan,10036,Y,A,N
Manhattan,10065,N,B,Y
Brooklyn,11215,N,A,N
Queens,11366,N,A,N
Queens,11418,Y,A,N
Manhattan,10027,Y,C,Y
Brooklyn,11222,Y,A,N
Bronx,10452,N,A,N
Brooklyn,11201,Y,A,N
Brooklyn,11220,Y,A,N
Queens,11354,N,A,N
Manhattan,10026,N,A,N
Manhattan,10018,Y,A,N
Queens,11362,Y,A,N
Manhattan,10017,Y,A,N
Bronx,10458,N,A,N
Brooklyn,11220,N,A,N
Brooklyn,11209,Y,A,N
Brooklyn,11233,N,A,N
Manhattan,10012,Y,A,N
Manhattan,10003,N,A,N
Manhattan,10036,N,A,N
Brooklyn,11209,N,A,N
Queens,11105,N,A,N
Manhattan,10018,Y,A,N
Queens,11368,Y,A,N
Brooklyn,11234,N,A,N
Queens,11370,Y,A,N
Queens,11354,Y,A,N
Manhattan,10010,N,A,N
Manhattan,10036,Y,A,N
Brooklyn,11215,N,A,N
Manhattan,10028,N,C,Y
Manhattan,10281,Y,A,N
Queens,11103,Y,A,N
Queens,11435,Y,A,N
Manhattan,10007,N,A,N
Brooklyn,11215,N,A,N
Manhattan,10007,N,A,N
Queens,11358,N,C,Y
Queens,11385,Y,A,N
Manhattan,10005,N,A,N
Manhattan,10013,N,A,N
Manhattan,10023,Y,A,N
Bronx,10454,Y,B,Y
Brooklyn,11237,Y,C,Y
Bronx,10458,Y,B,Y
Bronx,10458,N,A,N
Manhattan,10029,N,B,Y
Brooklyn,11230,Y,B,Y
Brooklyn,11238,N,A,N
Staten Island,10308,Y,A,N
Brooklyn,11226,N,A,N
Manhattan,10014,Y,A,N
Manhattan,10003,N,A,N
Manhattan,10002,N,A,N
Brooklyn,11211,Y,A,N
Brooklyn,11206,N,A,N
Brooklyn,11235,Y,A,N
Manhattan,10009,N,A,N
Manhattan,10003,Y,A,N
Queens,11374,N,A,N
Bronx,10472,Y,C,Y
Brooklyn,11201,N,A,N
Queens,11362,Y,A,N
Manhattan,10001,Y,A,N
Brooklyn,11211,Y,A,N
Brooklyn,11231,N,B,Y
Manhattan,10019,N,A,N
Brooklyn,11234,N,A,N
Queens,11101,Y,A,N
Manhattan,10036,Y,A,N
Queens,11415,Y,A,N
Queens,11430,Y,A,N
Manhattan,10013,Y,B,Y
Bronx,10472,N,A,N
Brooklyn,11209,Y,A,N
Manhattan,10013,Y,B,Y
Manhattan,10013,Y,A,N
Queens,11370,,A,N
Brooklyn,11223,N,A,N
Bronx,10471,Y,A,N
Queens,11354,N,A,N
Brooklyn,11214,N,A,N
Manhattan,10021,Y,A,N
Bronx,,N,A,N
Manhattan,10027,Y,A,N
Queens,11354,N,A,N
Manhattan,10018,N,A,N
Queens,11373,Y,A,N
Queens,11101,N,A,N
Queens,11429,N,A,N
Brooklyn,11219,Y,A,N
Brooklyn,11234,Y,C,Y
Brooklyn,11215,N,B,Y
Manhattan,10009,Y,B,Y
Brooklyn,11214,N,A,N
Queens,11368,N,A,N
Brooklyn,11211,N,A,N
Brooklyn,11238,Y,A,N
Brooklyn,11217,N,B,Y
Brooklyn,11206,Y,B,Y
Queens,11377,N,A,N
Staten Island,10306,N,A,N
Bronx,10453,Y,A,N
Queens,11354,Y,B,Y
Manhattan,10016,N,A,N
Brooklyn,11203,Y,B,Y
Brooklyn,11207,Y,A,N
Brooklyn,11234,Y,A,N
Queens,11104,N,C,Y
Brooklyn,11201,N,A,N
Queens,11354,N,A,N
Bronx,10472,Y,A,N
Manhattan,10001,N,A,N
Manhattan,10016,Y,A,N
Manhattan,10012,Y,A,N
Brooklyn,11211,N,A,N
Brooklyn,11201,Y,A,N
Brooklyn,11234,N,A,N
Staten Island,10301,Y,A,N
Brooklyn,11206,Y,A,N
Queens,11366,Y,B,Y
Brooklyn,11217,N,A,N
Brooklyn,11201,N,B,Y
Brooklyn,11223,N,A,N
Manhattan,10007,N,A,N
Manhattan,10028,Y,A,N
Manhattan,10014,N,A,N
Manhattan,10013,N,A,N
Queens,11101,Y,A,N
Staten Island,,Y,A,N
Manhattan,10028,Y,A,N
Bronx,10458,Y,B,Y
Manhattan,10022,Y,A,N
Manhattan,10075,N,A,N
Brooklyn,11215,Y,B,Y
Queens,11354,N,A,N
Manhattan,10036,Y,B,Y
Brooklyn,11229,N,A,N
Brooklyn,11212,N,A,N
Bronx,10461,Y,A,N
Manhattan,10003,Y,B,Y
Brooklyn,11203,Y,B,Y
Staten Island,10310,N,A,N
Brooklyn,11234,N,A,N
Brooklyn,11201,Y,A,N
Bronx,10458,Y,A,N
Brooklyn,11237,N,A,N
Manhattan,10065,Y,A,N
Queens,,N,A,N
Manhattan,10029,Y,B,Y
Manhattan,10010,N,A,N
Manhattan,10033,N,A,N
Manhattan,10018,Y,A,N
Brooklyn,11203,N,C,Y
Bronx,10461,N,A,N
Queens,11357,Y,A,N
Brooklyn,11210,Y,A,N
Queens,11434,N,A,N
Manhattan,10036,Y,B,Y
Manhattan,10036,Y,A,N
Brooklyn,11216,Y,A,N
Manhattan,10016,Y,A,N
Queens,11372,Y,A,N
Queens,11377,N,A,N
Brooklyn,11211,Y,A,N
Brooklyn,11204,Y,A,N
Manhattan,10002,N,A,N
Brooklyn,11209,N,C,Y
Brooklyn,11234,Y,A,N
Manhattan,10128,Y,B,Y
Manhattan,10024,N,A,N
Manhattan,10036,Y,A,N
Brooklyn,11221,N,A,N
Manhattan,10025,N,A,N
Brooklyn,11215,N,A,N
Bronx,10453,Y,B,Y
Manhattan,10001,Y,A,N
Brooklyn,11205,N,A,N
Queens,,N,A,N
Manhattan,10012,N,A,N
Bronx,10467,Y,A,N
Brooklyn,11220,Y,C,Y
Bronx,10461,Y,A,N
Bronx,10474,N,A,N
Brooklyn,11224,Y,A,N
Brooklyn,11211,Y,A,N
Manhattan,10011,Y,A,N
Manhattan,10012,N,A,N
Bronx,10461,N,A,N
Brooklyn,11238,N,A,N
Brooklyn,11218,N,C,Y
Manhattan,10002,Y,A,N
Brooklyn,11232,N,A,N
Brooklyn,11220,N,A,N
Queens,,Y,B,Y
Brooklyn,11234,N,B,Y
Brooklyn,11207,N,A,N
Brooklyn,11214,Y,A,N
Manhattan,10028,Y,A,N
Brooklyn,11223,N,B,Y
Queens,11432,Y,B,Y
Manhattan,10002,N,A,N
Queens,11429,N,A,N
Brooklyn,11226,Y,A,N
Manhattan,10018,Y,B,Y
Manhattan,10119,N,A,N
Manhattan,10036,N,A,N
Manhattan,10065,Y,A,N
Manhattan,10036,Y,B,Y
Manhattan,10019,Y,A,N
Manhattan,10011,Y,A,N
Manhattan,10003,N,A,N
Brooklyn,11223,N,A,N
Queens,11367,Y,A,N
Manhattan,10121,N,A,N
Brooklyn,11217,Y,A,N
Manhattan,10026,Y,C,Y
Queens,11420,Y,B,Y
Manhattan,10009,Y,A,N
Brooklyn,11216,N,A,N
Bronx,10475,N,A,N
Manhattan,10011,Y,A,N
Bronx,10455,N,A,N
Queens,11432,Y,A,N
Manhattan,10020,N,A,N
Brooklyn,11234,Y,A,N
Brooklyn,11235,N,A,N
Queens,11374,N,A,N
Manhattan,10016,Y,A,N
Manhattan,10036,N,A,N
Manhattan,10012,Y,A,N
Manhattan,10004,N,A,N
Manhattan,10028,Y,C,Y
Manhattan,10032,Y,C,Y
Manhattan,10029,N,A,N
Manhattan,10028,Y,A,N
Queens,11105,N,A,N
Staten Island,10307,N,A,N
Brooklyn,,Y,A,N
Brooklyn,11212,Y,C,Y
Brooklyn,11235,Y,A,N
Brooklyn,11223,N,A,N
Bronx,10472,Y,A,N
Brooklyn,,N,A,N
Manhattan,10119,Y,A,N
Manhattan,10014,N,A,N
Manhattan,10022,Y,A,N
Manhattan,10021,N,A,N
Queens,11372,N,A,N
Brooklyn,11204,N,A,N
Manhattan,10036,Y,A,N
Queens,11361,N,A,N
Manhattan,10075,N,A,N
Manhattan,10017,Y,A,N
Queens,11385,Y,A,N
Manhattan,10019,N,A,N
Brooklyn,11238,Y,A,N
Queens,11365,Y,A,N
Manhattan,10001,N,A,N
Brooklyn,,Y,B,Y
Manhattan,10007,N,A,N
Queens,11105,N,A,N
Brooklyn,11223,N,B,Y
Bronx,10470,N,A,N
Manhattan,10001,Y,A,N
Queens,11413,Y,A,N
Bronx,10469,N,A,N
Queens,11354,Y,A,N
Manhattan,10033,Y,B,Y
Bronx,10455,N,A,N
Brooklyn,11217,,A,N
Queens,11355,N,A,N
Brooklyn,11209,Y,A,N
Brooklyn,11211,N,A,N
Manhattan,10019,Y,A,N
Bronx,10452,Y,A,N
Brooklyn,11212,Y,A,N
Brooklyn,11211,N,C,Y
Brooklyn,11223,N,A,N
Brooklyn,11237,Y,A,N
Bronx,10473,N,A,N
Manhattan,10012,Y,A,N
Manhattan,10016,Y,A,N
Queens,11435,N,A,N
Manhattan,10033,Y,A,N
Brooklyn,11216,N,A,N
Bronx,10467,Y,A,N
Queens,11368,N,A,N
Bronx,10452,Y,A,N
Queens,,N,A,N
Manhattan,10022,N,A,N
Brooklyn,11216,Y,A,N
Manhattan,10036,N,B,Y
Manhattan,10017,N,A,N
Manhattan,10121,N,A,N
Brooklyn,11221,N,B,Y
Brooklyn,11233,N,A,N
Brooklyn,11214,Y,B,Y
Brooklyn,11225,Y,A,N
Manhattan,10011,N,A,N
Queens,11368,N,B,Y
Queens,11104,Y,C,Y
Brooklyn,11201,N,A,N
Queens,11369,N,A,N
Manhattan,10012,N,A,N
Manhattan,12345,N,A,N
Queens,11103,Y,A,N
Bronx,10456,Y,A,N
Manhattan,10032,N,C,Y
Queens,11106,Y,B,Y
Brooklyn,11212,N,A,N
Manhattan,10025,Y,C,Y
Queens,11367,Y,A,N
Manhattan,10119,Y,A,N
Manhattan,10033,Y,A,N
Bronx,10469,N,A,N
Brooklyn,11229,Y,A,N
Queens,11354,N,A,N
Manhattan,10031,Y,A,N
Manhattan,10012,N,A,N
Queens,11377,Y,A,N
Staten Island,10308,N,A,N
Brooklyn,11230,Y,C,Y
Queens,11419,N,A,N
Manhattan,10001,N,B,Y
Manhattan,10018,N,A,N
Manhattan,10016,Y,B,Y
Brooklyn,11215,Y,A,N
Brooklyn,11208,Y,A,N
Bronx,10467,Y,A,N
Manhattan,10019,N,A,N
Manhattan,10009,Y,A,N
Brooklyn,11216,Y,A,N
Manhattan,10121,N,A,N
Queens,11435,N,A,N
Queens,11355,N,A,N
Queens,11365,Y,A,N
Bronx,10469,Y,C,Y
Manhattan,10001,Y,C,Y
Bronx,10451,Y,B,Y
Queens,11104,N,B,Y
Manhattan,10009,Y,A,N
Manhattan,10023,Y,A,N
Staten Island,10303,N,A,N
